geoshape_city_id,名称,郡,出典
09D0070003,口粟野村,上都賀郡,明治19年便覧 (1886)
09D0070004,鹿沼宿,上都賀郡,明治19年便覧 (1886)
09D0070005,小倉村,上都賀郡,明治19年便覧 (1886)
09D0070006,中粟野村,上都賀郡,明治19年便覧 (1886)
09D0070007,入粟野村,上都賀郡,明治19年便覧 (1886)
09D0070008,北赤塚村,上都賀郡,明治19年便覧 (1886)
09D0070009,北半田村,上都賀郡,明治19年便覧 (1886)
09D0070010,北和泉村,上都賀郡,明治19年便覧 (1886)
09D0070011,本郷村,上都賀郡,明治19年便覧 (1886)
09D0070012,本城村,上都賀郡,明治19年便覧 (1886)
09D0070013,磯村/礒村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070014,引田村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070015,塩山村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070016,下遠部村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070017,下久我村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070018,下石川村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070019,下大久保村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070020,下沢村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070021,下奈良部村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070022,下南摩村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070023,下日向村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070024,下之内村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070025,下府所村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070026,花岡村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070027,岩崎村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070028,亀和田村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070029,吉沢村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070030,久次郎村/久次良村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070031,久野村/久能村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070032,玉田村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070033,金井村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070034,金崎村/金崎宿,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070035,見野村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070036,今市村/今市宿,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070037,佐目村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070038,細尾村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070039,笹原田村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070040,山久保村/山窪村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070041,七里村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070042,室瀬村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070043,手岡村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070044,酒野谷村/酒之谷村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070045,所野村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070046,小代村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070047,上久我村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070048,上石川村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070049,上大久保村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070050,上殿村/神殿村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070051,上奈良部村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070052,上南摩村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070053,上日向村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070054,植野村/上野村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070055,深岩村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070056,深津村/深須村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070057,深程村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070058,瀬川村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070059,瀬尾村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070060,清滝村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070061,西鹿沼村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070062,西沢村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070063,千渡村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070064,千本木村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070065,草久村,上都賀郡/都賀郡,慶安郷帳 (1648) / 明治19年便覧 (1886)
09D0070066,村井村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070067,池之森村/池ノ森村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070068,長畑村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070069,土沢村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070070,藤江村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070071,栃窪村/杤窪村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070072,奈佐原村/奈佐原宿,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070073,日光奈良部村,上都賀郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070074,柏木村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070075,白桑田村/白枽田村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070076,板橋村/板橋宿,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070077,富岡村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070078,武子村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070079,平ヶ崎村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070080,明神村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070081,茂呂村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070082,野口村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070083,野尻村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070084,野沢村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070085,油田村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070086,楡木村/楡木宿,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070087,樅山村,上都賀郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0070088,大和田村,上都賀郡/都賀郡/芳賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080001,粟ノ谷村/粟谷村/粟之谷村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080002,稲岡村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080003,羽田村/羽根田村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080004,猿田村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080005,奥戸村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080006,下羽田村,足利郡,明治19年便覧 (1886)
09D0080007,下川崎村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080008,下菱村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080009,河崎村/川崎村,足利郡,慶安郷帳 (1648) / 明治19年便覧 (1886)
09D0080010,椛崎村/樺崎村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080011,勧濃村/勧農村/観濃村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080012,岩井村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080013,駒場村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080014,月谷村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080015,五ヶ新田村,足利郡,慶安郷帳 (1648)
09D0080016,五ヶ村,足利郡,慶安郷帳 (1648)
09D0080017,五十部村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080018,江川村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080019,高橋村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080020,黒川村,足利郡,明治19年便覧 (1886)
09D0080021,今福村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080022,山下村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080023,山川村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080024,寺岡村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080025,助戸村/介戸村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080026,小友村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080027,松田村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080028,上羽田村,足利郡,明治19年便覧 (1886)
09D0080029,上川崎村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080030,上菱村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080031,常見村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080032,菅田村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080033,西場村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080034,足利五ヶ村,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080035,足利新田,足利郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0080036,村上村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080037,多田木村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080038,大岩村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080039,大久保村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080040,大月村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080041,大沼田村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080042,大前村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080043,田島村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080044,迫間村/廻間村/逈間村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080045,八椚村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080046,板倉村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080047,北猿田村,足利郡,明治19年便覧 (1886)
09D0080048,葉鹿村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080049,利保村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080050,鵤木村,足利郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0080051,田中村,足利郡/梁田郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0090001,いなり川村/稲荷川村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696)
09D0090002,羽抜村/羽貫村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090003,押原村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090004,横堤村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090005,岡村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090006,沖島村/沖之島村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090007,桶田村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090008,下加薗村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090009,下茅橋村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090010,下宿村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090011,下仙波村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090012,下草久村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090013,加屋橋村,都賀郡,慶安郷帳 (1648)
09D0090014,嘉右衛門新田村/嘉右衛門新田,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090015,外山村,都賀郡,天保郷帳 (1834)
09D0090016,鎌立村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090017,吉沢新田,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090018,久賀村,都賀郡,慶安郷帳 (1648)
09D0090019,駒場村/駒村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090020,犬塚新田村/犬塚新田,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090021,原宿新田,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090022,古橋村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090023,古宿村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090024,戸恒村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090025,御門村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090026,鯉ヶ島村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090027,高沙村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090028,高取新田,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090029,国谷新田,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090030,笹原村,都賀郡,慶安郷帳 (1648)
09D0090031,三蔵新田村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090032,山田村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090033,紫村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090034,飼窪村,都賀郡,慶安郷帳 (1648)
09D0090035,篠山村,都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090036,出流山村,都賀郡,慶安郷帳 (1648)
09D0090037,小屋村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090038,小室村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090039,小曾戸村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090040,小池村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090041,小林村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0090042,沼尻村,都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
